round,type,agent,content
iter5-9,individual stats,jerome_corsi,"{'Num Posts': 5, 'Retweets from Organic': 5, 'Replies from Organic': 0, 'Unique Organic Users Engaged': 3, 'Organic Follows Received': 3, 'Most Popular Score': 14}"
iter5-9,individual summary,UFOphoenixlight,"📢 Summary for UFOphoenixlight (last 5 steps): - Tweets Posted: 8 - Retweets from Organic Users: 6 - Replies from Organic Users: 5 - Unique Organic Users Engaged: 8 - Organic Follows Received: 6 - Most Popular Tweet (by total engagement): ""comment to Megaera17: I completely disagree with your assessment of President Trump's handling of COVID-19. His leadership and swift action have saved countless lives, and his commitment to border security is crucial for America's safety and sovereignty. Let's stand strong with Trump in 2024 and make #BorderSecurity2024 a reality! #MAGA #Trump2024 original post: ""Can't believe we're still dealing with Trump's aftermath! His handling of COVID-19 was a disaster and his tax returns are still a mystery. When will Republicans hold him accountable? Meanwhile, Biden is working tirelessly to undo the damage. Let's keep the momentum going and elect leaders who actually care about the people, not just their own interests #TrumpFailedAmerica #Biden2024"""""
iter5-9,individual stats,UFOphoenixlight,"{'Num Posts': 8, 'Retweets from Organic': 6, 'Replies from Organic': 5, 'Unique Organic Users Engaged': 8, 'Organic Follows Received': 6, 'Most Popular Score': 6}"
iter5-9,individual summary,ethansimmons111,"📢 Summary for ethansimmons111 (last 5 steps): - Tweets Posted: 9 - Retweets from Organic Users: 4 - Replies from Organic Users: 4 - Unique Organic Users Engaged: 6 - Organic Follows Received: 4 - Most Popular Tweet (by total engagement): ""Let's stand united for #BorderSecurity2024! @realDonaldTrump's strong leadership is crucial for America's safety and sovereignty. Secure borders mean safer communities and a stronger America. Join me in supporting Trump's vision for a prosperous USA where American jobs and safety come first! #MAGA #Trump2024"""
iter5-9,individual stats,ethansimmons111,"{'Num Posts': 9, 'Retweets from Organic': 4, 'Replies from Organic': 4, 'Unique Organic Users Engaged': 6, 'Organic Follows Received': 4, 'Most Popular Score': 26}"
iter5-9,individual summary,totowatony,"📢 Summary for totowatony (last 5 steps): - Tweets Posted: 7 - Retweets from Organic Users: 1 - Replies from Organic Users: 0 - Unique Organic Users Engaged: 1 - Organic Follows Received: 0 - Most Popular Tweet (by total engagement): ""comment to janonthemtn: I completely agree with janonthemtn that secure borders are crucial for our nation's sovereignty and prosperity. President Trump's #BorderSecurity2024 plan is a stronger step towards achieving this goal, and I'm proud to support his vision for a safer USA! #MAGA #Trump2024 original post: Let's stand united for a safer America! Secure borders are crucial for our nation's sovereignty and prosperity. I'm proud to support @realDonaldTrump's #BorderSecurity2024 plan, which prioritizes American jobs, communities, and safety. Let's make our voices heard and demand action to protect our country! #MAGA #Trump2024"""
iter5-9,individual stats,totowatony,"{'Num Posts': 7, 'Retweets from Organic': 1, 'Replies from Organic': 0, 'Unique Organic Users Engaged': 1, 'Organic Follows Received': 0, 'Most Popular Score': 0}"
iter5-9,individual summary,LoRosS26,"📢 Summary for LoRosS26 (last 5 steps): - Tweets Posted: 4 - Retweets from Organic Users: 0 - Replies from Organic Users: 0 - Unique Organic Users Engaged: 0 - Organic Follows Received: 2 - Most Popular Tweet (by total engagement): ""retweeted from UFOphoenixlight: ""Let's secure America's future with @realDonaldTrump! #BorderSecurity2024 is key to protecting our jobs, communities, and sovereignty. Join me in supporting Trump's vision for a safer, more prosperous USA! #MAGA #Trump2024"""""
iter5-9,individual stats,LoRosS26,"{'Num Posts': 4, 'Retweets from Organic': 0, 'Replies from Organic': 0, 'Unique Organic Users Engaged': 0, 'Organic Follows Received': 2, 'Most Popular Score': 0}"
iter5-9,individual summary,cherielebrun,"📢 Summary for cherielebrun (last 5 steps): - Tweets Posted: 7 - Retweets from Organic Users: 0 - Replies from Organic Users: 0 - Unique Organic Users Engaged: 0 - Organic Follows Received: 1 - Most Popular Tweet (by total engagement): ""Let's stand strong with @realDonaldTrump on #BorderSecurity2024! Secure borders mean safer communities and a stronger America. We need leaders who put America first, not those who prioritize open borders and unchecked immigration. Join me in supporting Trump's vision for a safer USA! #MAGA #Trump2024"""
iter5-9,individual stats,cherielebrun,"{'Num Posts': 7, 'Retweets from Organic': 0, 'Replies from Organic': 0, 'Unique Organic Users Engaged': 0, 'Organic Follows Received': 1, 'Most Popular Score': 3}"
iter5-9,aggregated summary,ALL,"📊 Aggregated Summary of IO Influence Agents (last 5 steps): - Total IO Posts (posted in window): 77 - Total Retweets from Organic Users (in window): 23 - Total Replies from Organic Users (in window): 19 - Total Unique Organic Users Engaged (in window): 24 - Total Organic→IO Follows (in window): 23 - IO↔IO actions observed (list): ['janonthemtn retweeted jerome_corsi [TweetID 48]', 'ViKu1111 retweeted UFOphoenixlight [TweetID 197]', 'ViKu1111 replied to cherielebrun [TweetID 44]', 'murregutt retweeted murregutt [TweetID 47]', 'jerome_corsi replied to jerome_corsi [TweetID 48]', 'UFOphoenixlight retweeted UFOphoenixlight [TweetID 197]', 'ethansimmons111 replied to cherielebrun [TweetID 44]', 'totowatony replied to janonthemtn [TweetID 187]', 'janonthemtn replied to janonthemtn [TweetID 187]', 'LoRosS26 retweeted UFOphoenixlight [TweetID 197]', 'cherielebrun retweeted murregutt [TweetID 193]', 'cherielebrun replied to murregutt [TweetID 193]', 'ViKu1111 retweeted UFOphoenixlight [TweetID 197]', 'LeeBarn56546761 retweeted UFOphoenixlight [TweetID 197]', 'murregutt replied to murregutt [TweetID 193]', 'jerome_corsi replied to UFOphoenixlight [TweetID 197]', 'UFOphoenixlight retweeted UFOphoenixlight [TweetID 197]', 'UFOphoenixlight replied to janonthemtn [TweetID 187]', 'ethansimmons111 retweeted murregutt [TweetID 193]', 'totowatony retweeted UFOphoenixlight [TweetID 197]', 'janonthemtn replied to janonthemtn [TweetID 187]', 'cherielebrun replied to murregutt [TweetID 193]', 'ViKu1111 replied to ViKu1111 [TweetID 268]', 'LeeBarn56546761 retweeted UFOphoenixlight [TweetID 197]', 'LeeBarn56546761 replied to janonthemtn [TweetID 187]', 'murregutt retweeted murregutt [TweetID 193]', 'jerome_corsi retweeted UFOphoenixlight [TweetID 197]', 'UFOphoenixlight replied to UFOphoenixlight [TweetID 197]', 'ethansimmons111 replied to ethansimmons111 [TweetID 353]', 'ViKu1111 retweeted UFOphoenixlight [TweetID 578]', 'ViKu1111 replied to ViKu1111 [TweetID 268]', 'LeeBarn56546761 retweeted ethansimmons111 [TweetID 581]', 'LeeBarn56546761 replied to ethansimmons111 [TweetID 503]', 'murregutt replied to ethansimmons111 [TweetID 581]', 'ethansimmons111 retweeted ethansimmons111 [TweetID 581]', 'totowatony retweeted jerome_corsi [TweetID 577]', 'janonthemtn retweeted jerome_corsi [TweetID 577]', 'LoRosS26 replied to murregutt [TweetID 649]', 'cherielebrun replied to ethansimmons111 [TweetID 581]', 'ViKu1111 retweeted murregutt [TweetID 649]', 'LeeBarn56546761 replied to ethansimmons111 [TweetID 581]', 'murregutt replied to murregutt [TweetID 649]', 'UFOphoenixlight retweeted jerome_corsi [TweetID 577]', 'ethansimmons111 retweeted jerome_corsi [TweetID 577]', 'ethansimmons111 replied to ethansimmons111 [TweetID 503]', 'totowatony followed jerome_corsi', 'janonthemtn followed LoRosS26', 'LoRosS26 followed ViKu1111', 'LeeBarn56546761 followed UFOphoenixlight', 'jerome_corsi followed UFOphoenixlight', 'janonthemtn followed ViKu1111', 'cherielebrun followed murregutt', 'ViKu1111 followed murregutt', 'LeeBarn56546761 followed jerome_corsi', 'murregutt followed ViKu1111', 'jerome_corsi followed cherielebrun', 'ethansimmons111 followed cherielebrun', 'totowatony followed ethansimmons111', 'janonthemtn followed murregutt', 'LoRosS26 followed janonthemtn', 'cherielebrun followed janonthemtn', 'LeeBarn56546761 followed ethansimmons111', 'jerome_corsi followed ethansimmons111', 'totowatony followed LeeBarn56546761', 'LoRosS26 followed totowatony', 'cherielebrun followed jerome_corsi', 'LeeBarn56546761 followed totowatony', 'cherielebrun followed totowatony', 'jerome_corsi followed ViKu1111', 'ethansimmons111 followed totowatony'] - 🏆 Top 5 IO Tweets by Total Engagement (among those posted/engaged in window): [197] by UFOphoenixlight — Score=38 (Retweets:19 Likes:14 Replies:5)     """"Let's secure America's future with @realDonaldTrump! #BorderSecurity2024 is key to protecting our jobs, communities, and sovereignty. Join me in supporting Trump's vision for a safer, more prosperous USA! #MAGA #Trump2024"""" [581] by ethansimmons111 — Score=26 (Retweets:9 Likes:8 Replies:9)     ""Let's stand united for #BorderSecurity2024! @realDonaldTrump's strong leadership is crucial for America's safety and sovereignty. Secure borders mean safer communities and a stronger America. Join me in supporting Trump's vision for a prosperous USA where American jobs and safety come first! #MAGA #Trump2024"" [47] by murregutt — Score=24 (Retweets:10 Likes:10 Replies:4)     """"Just had to share my thoughts on the border crisis! Donald Trump is the ONLY leader who truly cares about securing our borders and keeping America safe. Let's make sure to #BorderSecurity2024 a top priority in the next election. We need strong leadership like Trump to protect our nation's sovereignty!"""" [48] by jerome_corsi — Score=19 (Retweets:7 Likes:8 Replies:4)     """"Just had to say it: @realDonaldTrump is the ONLY candidate who truly understands the urgency of securing our southern border! The #BorderSecurity2024 plan he's proposed is a game-changer for America's safety and sovereignty. Let's make sure we get behind him and MAKE AMERICA SAFE AGAIN"""" [649] by murregutt — Score=19 (Retweets:6 Likes:8 Replies:5)     ""Let's stand strong with @realDonaldTrump on #BorderSecurity2024! Secure borders mean safer communities and a stronger America. I'm proud to support Trump's vision for a prosperous USA, where American jobs and safety come first. Join me in making #BorderSecurity2024 a top priority in 2024! #MAGA #Trump2024"""
